Date,SPX,VIX
2006-07-21,1240.290039,17.4
2006-07-24,1260.910034,14.98
2006-07-25,1268.880005,14.85
2006-07-26,1268.400024,14.62
2006-07-27,1263.199951,14.94
2006-07-28,1278.550049,14.33
2006-07-31,1276.660034,14.95
2006-08-01,1270.920044,15.05
2006-08-02,1277.410034,14.34
2006-08-03,1280.27002,14.46
2006-08-04,1279.359985,14.34
2006-08-07,1275.77002,15.23
2006-08-08,1271.47998,15.23
2006-08-09,1265.949951,15.2
2006-08-10,1271.810059,14.46
2006-08-11,1266.73999,14.3
2006-08-14,1268.209961,14.26
2006-08-15,1285.579956,13.42
2006-08-16,1295.430054,12.41
2006-08-17,1297.47998,12.24
2006-08-18,1302.300049,11.64
2006-08-21,1297.52002,12.22
2006-08-22,1298.819946,12.19
2006-08-23,1292.98999,12.4
2006-08-24,1296.060059,12.4
2006-08-25,1295.089966,12.31
2006-08-28,1301.780029,12.18
2006-08-29,1304.280029,12.28
2006-08-30,1305.369995,12.22
2006-08-31,1303.819946,12.31
2006-09-01,1311.01001,11.96
2006-09-05,1313.25,12.63
2006-09-06,1300.26001,13.74
2006-09-07,1294.02002,13.88
2006-09-08,1298.920044,13.16
2006-09-11,1299.540039,12.99
2006-09-12,1313.0,11.92
2006-09-13,1318.069946,11.18
2006-09-14,1316.280029,11.55
2006-09-15,1319.660034,11.76
2006-09-18,1321.180054,11.78
2006-09-19,1317.640015,11.98
2006-09-20,1325.180054,11.39
2006-09-21,1318.030029,12.25
2006-09-22,1314.780029,12.59
2006-09-25,1326.369995,12.12
2006-09-26,1336.349976,11.53
2006-09-27,1336.589966,11.58
2006-09-28,1338.880005,11.72
2006-09-29,1335.849976,11.98
2006-10-02,1331.319946,12.57
2006-10-03,1334.109985,12.24
2006-10-04,1350.199951,11.86
2006-10-05,1353.219971,11.98
2006-10-06,1349.589966,11.56
2006-10-09,1350.660034,11.68
2006-10-10,1353.420044,11.52
2006-10-11,1349.949951,11.62
2006-10-12,1362.829956,11.09
2006-10-13,1365.619995,10.75
2006-10-16,1369.060059,11.09
2006-10-17,1364.050049,11.73
2006-10-18,1365.800049,11.34
2006-10-19,1366.959961,10.9
2006-10-20,1368.599976,10.63
2006-10-23,1377.02002,11.08
2006-10-24,1377.380005,10.78
2006-10-25,1382.219971,10.66
2006-10-26,1389.079956,10.56
2006-10-27,1377.339966,10.8
2006-10-30,1377.930054,11.2
2006-10-31,1377.939941,11.1
2006-11-01,1367.810059,11.51
2006-11-02,1367.339966,11.42
2006-11-03,1364.300049,11.16
2006-11-06,1379.780029,11.16
2006-11-07,1382.839966,11.09
2006-11-08,1385.719971,10.75
2006-11-09,1378.329956,11.01
2006-11-10,1380.900024,10.79
2006-11-13,1384.420044,10.86
2006-11-14,1393.219971,10.5
2006-11-15,1396.569946,10.31
2006-11-16,1399.76001,10.16
2006-11-17,1401.199951,10.05
2006-11-20,1400.5,9.97
2006-11-21,1402.810059,9.9
2006-11-22,1406.089966,10.14
2006-11-24,1400.949951,10.73
2006-11-27,1381.959961,12.3
2006-11-28,1386.719971,11.62
2006-11-29,1399.47998,10.83
2006-11-30,1400.630005,10.91
2006-12-01,1396.709961,11.66
2006-12-04,1409.119995,11.23
2006-12-05,1414.76001,11.27
2006-12-06,1412.900024,11.33
2006-12-07,1407.290039,12.67
2006-12-08,1409.839966,12.07
2006-12-11,1413.040039,10.71
2006-12-12,1411.560059,10.65
2006-12-13,1413.209961,10.18
2006-12-14,1425.48999,9.97
2006-12-15,1427.089966,10.05
2006-12-18,1422.47998,10.6
2006-12-19,1425.550049,10.3
2006-12-20,1423.530029,10.26
2006-12-21,1418.300049,10.53
2006-12-22,1410.76001,11.36
2006-12-26,1416.900024,11.26
2006-12-27,1426.839966,10.64
2006-12-28,1424.72998,10.99
2006-12-29,1418.300049,11.56
2007-01-03,1416.599976,12.04
2007-01-04,1418.339966,11.51
2007-01-05,1409.709961,12.14
2007-01-08,1412.839966,12.0
2007-01-09,1412.109985,11.91
2007-01-10,1414.849976,11.47
2007-01-11,1423.819946,10.87
2007-01-12,1430.72998,10.15
2007-01-16,1431.900024,10.74
2007-01-17,1430.619995,10.59
2007-01-18,1426.369995,10.85
2007-01-19,1430.5,10.4
2007-01-22,1422.949951,10.77
2007-01-23,1427.98999,10.34
2007-01-24,1440.130005,9.89
2007-01-25,1423.900024,11.22
2007-01-26,1422.180054,11.13
2007-01-29,1420.619995,11.45
2007-01-30,1428.819946,10.96
2007-01-31,1438.23999,10.42
2007-02-01,1445.939941,10.31
2007-02-02,1448.390015,10.08
2007-02-05,1446.98999,10.55
2007-02-06,1448.0,10.65
2007-02-07,1450.02002,10.32
2007-02-08,1448.310059,10.44
2007-02-09,1438.060059,11.1
2007-02-12,1433.369995,11.61
2007-02-13,1444.26001,10.34
2007-02-14,1455.300049,10.23
2007-02-15,1456.810059,10.22
2007-02-16,1455.540039,10.02
2007-02-20,1459.680054,10.24
2007-02-21,1457.630005,10.2
2007-02-22,1456.380005,10.18
2007-02-23,1451.189941,10.58
2007-02-26,1449.369995,11.15
2007-02-27,1399.040039,18.309999
2007-02-28,1406.819946,15.42
2007-03-01,1403.170044,15.82
2007-03-02,1387.170044,18.610001
2007-03-05,1374.119995,19.629999
2007-03-06,1395.410034,15.96
2007-03-07,1391.969971,15.24
2007-03-08,1401.890015,14.29
2007-03-09,1402.839966,14.09
2007-03-12,1406.599976,13.99
2007-03-13,1377.949951,18.129999
2007-03-14,1387.170044,17.27
2007-03-15,1392.280029,16.43
2007-03-16,1386.949951,16.790001
2007-03-19,1402.060059,14.59
2007-03-20,1410.939941,13.27
2007-03-21,1435.040039,12.19
2007-03-22,1434.540039,12.93
2007-03-23,1436.109985,12.95
2007-03-26,1437.5,13.16
2007-03-27,1428.609985,13.48
2007-03-28,1417.22998,14.98
2007-03-29,1422.530029,15.14
2007-03-30,1420.859985,14.64
2007-04-02,1424.550049,14.53
2007-04-03,1437.77002,13.46
2007-04-04,1439.369995,13.24
2007-04-05,1443.76001,13.23
2007-04-09,1444.609985,13.14
2007-04-10,1448.390015,12.68
2007-04-11,1438.869995,13.49
2007-04-12,1447.800049,12.71
2007-04-13,1452.849976,12.2
2007-04-16,1468.329956,11.98
2007-04-17,1471.47998,12.14
2007-04-18,1472.5,12.42
2007-04-19,1470.72998,12.54
2007-04-20,1484.349976,12.07
2007-04-23,1480.930054,13.04
2007-04-24,1480.410034,13.12
2007-04-25,1495.420044,13.21
2007-04-26,1494.25,12.79
2007-04-27,1494.069946,12.45
2007-04-30,1482.369995,14.22
2007-05-01,1486.300049,13.51
2007-05-02,1495.920044,13.08
2007-05-03,1502.390015,13.09
2007-05-04,1505.619995,12.91
2007-05-07,1509.47998,13.15
2007-05-08,1507.719971,13.21
2007-05-09,1512.579956,12.88
2007-05-10,1491.469971,13.6
2007-05-11,1505.849976,12.95
2007-05-14,1503.150024,13.96
2007-05-15,1501.189941,14.01
2007-05-16,1514.140015,13.5
2007-05-17,1512.75,13.51
2007-05-18,1522.75,12.76
2007-05-21,1525.099976,13.3
2007-05-22,1524.119995,13.06
2007-05-23,1522.280029,13.24
2007-05-24,1507.51001,14.08
2007-05-25,1515.72998,13.34
2007-05-29,1518.109985,13.53
2007-05-30,1530.22998,12.83
2007-05-31,1530.619995,13.05
2007-06-01,1536.339966,12.78
2007-06-04,1539.180054,13.29
2007-06-05,1530.949951,13.63
2007-06-06,1517.380005,14.87
2007-06-07,1490.719971,17.059998999999998
2007-06-08,1507.670044,14.84
2007-06-11,1509.119995,14.71
2007-06-12,1493.0,16.67
2007-06-13,1515.670044,14.73
2007-06-14,1522.969971,13.64
2007-06-15,1532.910034,13.94
2007-06-18,1531.050049,13.42
2007-06-19,1533.699951,12.85
2007-06-20,1512.839966,14.67
2007-06-21,1522.189941,14.21
2007-06-22,1502.560059,15.75
2007-06-25,1497.73999,16.65
2007-06-26,1492.890015,18.889999
2007-06-27,1506.339966,15.53
2007-06-28,1505.709961,15.54
2007-06-29,1503.349976,16.23
2007-07-02,1519.430054,15.4
2007-07-03,1524.869995,14.92
2007-07-05,1525.400024,15.48
2007-07-06,1530.439941,14.72
2007-07-09,1531.849976,15.16
2007-07-10,1510.119995,17.57
2007-07-11,1518.76001,16.639999
2007-07-12,1547.699951,15.54
2007-07-13,1552.5,15.15
2007-07-16,1549.52002,15.59
2007-07-17,1549.369995,15.63
2007-07-18,1546.170044,16.0
2007-07-19,1553.079956,15.23
2007-07-20,1534.099976,16.950001
2007-07-23,1541.569946,16.809998999999998
2007-07-24,1511.040039,18.549999
2007-07-25,1518.089966,18.1
2007-07-26,1482.660034,20.74
2007-07-27,1458.949951,24.17
2007-07-30,1473.910034,20.870001
2007-07-31,1455.27002,23.52
2007-08-01,1465.810059,23.67
2007-08-02,1472.199951,21.219999
2007-08-03,1433.060059,25.16
2007-08-06,1467.670044,22.940001
2007-08-07,1476.709961,21.559999
2007-08-08,1497.48999,21.450001
2007-08-09,1453.089966,26.48
2007-08-10,1453.640015,28.299999
2007-08-13,1452.920044,26.57
2007-08-14,1426.540039,27.68
2007-08-15,1406.699951,30.67
2007-08-16,1411.27002,30.83
2007-08-17,1445.939941,29.99
2007-08-20,1445.550049,26.33
2007-08-21,1447.119995,25.25
2007-08-22,1464.069946,22.889999
2007-08-23,1462.5,22.620001
2007-08-24,1479.369995,20.719999
2007-08-27,1466.790039,22.719999
2007-08-28,1432.359985,26.299999
2007-08-29,1463.76001,23.809999
2007-08-30,1457.640015,25.059999
2007-08-31,1473.98999,23.379999
2007-09-04,1489.420044,22.780001
2007-09-05,1472.290039,24.58
2007-09-06,1478.550049,23.99
2007-09-07,1453.550049,26.23
2007-09-10,1451.699951,27.379999
2007-09-11,1471.48999,25.27
2007-09-12,1471.560059,24.959999
2007-09-13,1483.949951,24.76
2007-09-14,1484.25,24.92
2007-09-17,1476.650024,26.48
2007-09-18,1519.780029,20.35
2007-09-19,1529.030029,20.030001
2007-09-20,1518.75,20.450001
2007-09-21,1525.75,19.0
2007-09-24,1517.72998,19.370001
2007-09-25,1517.209961,18.6
2007-09-26,1525.420044,17.629998999999994
2007-09-27,1531.380005,17.0
2007-09-28,1526.75,18.0
2007-10-01,1547.040039,17.84
2007-10-02,1546.630005,18.49
2007-10-03,1539.589966,18.799999
2007-10-04,1542.839966,18.440001
2007-10-05,1557.589966,16.91
2007-10-08,1552.579956,17.459999
2007-10-09,1565.150024,16.120001000000002
2007-10-10,1562.469971,16.67
2007-10-11,1554.410034,18.879999
2007-10-12,1561.800049,17.73
2007-10-15,1548.709961,19.25
2007-10-16,1538.530029,20.02
2007-10-17,1541.23999,18.540001
2007-10-18,1540.079956,18.5
2007-10-19,1500.630005,22.959999
2007-10-22,1506.329956,21.639999
2007-10-23,1519.589966,20.41
2007-10-24,1515.880005,20.799999
2007-10-25,1514.400024,21.17
2007-10-26,1535.280029,19.559999
2007-10-29,1540.97998,19.870001
2007-10-30,1531.02002,21.07
2007-10-31,1549.380005,18.530001
2007-11-01,1508.439941,23.209999
2007-11-02,1509.650024,23.01
2007-11-05,1502.170044,24.309999
2007-11-06,1520.27002,21.389999
2007-11-07,1475.619995,26.49
2007-11-08,1474.77002,26.16
2007-11-09,1453.699951,28.5
2007-11-12,1439.180054,31.09
2007-11-13,1481.050049,24.1
2007-11-14,1470.579956,25.940001
2007-11-15,1451.150024,28.059999
2007-11-16,1458.73999,25.49
2007-11-19,1433.27002,26.01
2007-11-20,1439.699951,24.879999
2007-11-21,1416.77002,26.84
2007-11-23,1440.699951,25.610001
2007-11-26,1407.219971,28.91
2007-11-27,1428.22998,26.280001
2007-11-28,1469.02002,24.110001
2007-11-29,1469.719971,23.969999
2007-11-30,1481.140015,22.870001
2007-12-03,1472.420044,23.610001
2007-12-04,1462.790039,23.790001
2007-12-05,1485.01001,22.530001
2007-12-06,1507.339966,20.959999
2007-12-07,1504.660034,20.85
2007-12-10,1515.959961,20.74
2007-12-11,1477.650024,23.59
2007-12-12,1486.589966,22.469999
2007-12-13,1488.410034,22.559999
2007-12-14,1467.949951,23.27
2007-12-17,1445.900024,24.52
2007-12-18,1454.97998,22.639999
2007-12-19,1453.0,21.68
2007-12-20,1460.119995,20.58
2007-12-21,1484.459961,18.469999
2007-12-24,1496.449951,18.6
2007-12-26,1497.660034,18.66
2007-12-27,1476.27002,20.26
2007-12-28,1478.48999,20.74
2007-12-31,1468.359985,22.5
2008-01-02,1447.160034,23.17
2008-01-03,1447.160034,22.49
2008-01-04,1411.630005,23.940001
2008-01-07,1416.180054,23.790001
2008-01-08,1390.189941,25.43
2008-01-09,1409.130005,24.120001
2008-01-10,1420.329956,23.450001
2008-01-11,1401.02002,23.68
2008-01-14,1416.25,22.9
2008-01-15,1380.949951,23.34
2008-01-16,1373.199951,24.379999
2008-01-17,1333.25,28.459999
2008-01-18,1325.189941,27.18
2008-01-22,1310.5,31.01
2008-01-23,1338.599976,29.02
2008-01-24,1352.069946,27.780001
2008-01-25,1330.609985,29.08
2008-01-28,1353.959961,27.780001
2008-01-29,1362.300049,27.32
2008-01-30,1355.810059,27.620001
2008-01-31,1378.550049,26.200001
2008-02-01,1395.420044,24.02
2008-02-04,1380.819946,25.99
2008-02-05,1336.640015,28.24
2008-02-06,1326.449951,28.969999
2008-02-07,1336.910034,27.66
2008-02-08,1331.290039,28.01
2008-02-11,1339.130005,27.6
2008-02-12,1348.859985,26.33
2008-02-13,1367.209961,24.879999
2008-02-14,1348.859985,25.540001
2008-02-15,1349.98999,25.02
2008-02-19,1348.780029,25.59
2008-02-20,1360.030029,24.4
2008-02-21,1342.530029,25.120001
2008-02-22,1353.109985,24.059999
2008-02-25,1371.800049,23.030001
2008-02-26,1381.290039,21.9
2008-02-27,1380.02002,22.690001
2008-02-28,1367.680054,23.530001
2008-02-29,1330.630005,26.540001
2008-03-03,1331.339966,26.280001
2008-03-04,1326.75,25.52
2008-03-05,1333.699951,24.6
2008-03-06,1304.339966,27.549999
2008-03-07,1293.369995,27.49
2008-03-10,1273.369995,29.379999
2008-03-11,1320.650024,26.360001
2008-03-12,1308.77002,27.219999
2008-03-13,1315.47998,27.290001
2008-03-14,1288.140015,31.16
2008-03-17,1276.599976,32.240002000000004
2008-03-18,1330.73999,25.790001
2008-03-19,1298.420044,29.84
2008-03-20,1329.51001,26.620001
2008-03-24,1349.880005,25.73
2008-03-25,1352.98999,25.719999
2008-03-26,1341.130005,26.08
2008-03-27,1325.76001,25.879999
2008-03-28,1315.219971,25.709999
2008-03-31,1322.699951,25.610001
2008-04-01,1370.180054,22.68
2008-04-02,1367.530029,23.43
2008-04-03,1369.310059,23.209999
2008-04-04,1370.400024,22.450001
2008-04-07,1372.540039,22.42
2008-04-08,1365.540039,22.360001
2008-04-09,1354.48999,22.809999
2008-04-10,1360.550049,21.98
2008-04-11,1332.829956,23.459999
2008-04-14,1328.319946,23.82
2008-04-15,1334.430054,22.780001
2008-04-16,1364.709961,20.530001
2008-04-17,1365.560059,20.370001
2008-04-18,1390.329956,20.129999
2008-04-21,1388.170044,20.5
2008-04-22,1375.939941,20.870001
2008-04-23,1379.930054,20.26
2008-04-24,1388.819946,20.059999
2008-04-25,1397.839966,19.59
2008-04-28,1396.369995,19.639999
2008-04-29,1390.939941,20.24
2008-04-30,1385.589966,20.790001
2008-05-01,1409.339966,18.879999
2008-05-02,1413.900024,18.18
2008-05-05,1407.48999,18.9
2008-05-06,1418.26001,18.209999
2008-05-07,1392.569946,19.73
2008-05-08,1397.680054,19.4
2008-05-09,1388.280029,19.41
2008-05-12,1403.579956,17.790001
2008-05-13,1403.040039,17.98
2008-05-14,1408.660034,17.66
2008-05-15,1423.569946,16.299999
2008-05-16,1425.349976,16.469998999999998
2008-05-19,1426.630005,17.01
2008-05-20,1413.400024,17.58
2008-05-21,1390.709961,18.59
2008-05-22,1394.349976,18.049999
2008-05-23,1375.930054,19.549999
2008-05-27,1385.349976,19.639999
2008-05-28,1390.839966,19.07
2008-05-29,1398.26001,18.139999
2008-05-30,1400.380005,17.83
2008-06-02,1385.670044,19.83
2008-06-03,1377.650024,20.24
2008-06-04,1377.199951,20.799999
2008-06-05,1404.050049,18.629999
2008-06-06,1360.680054,23.559999
2008-06-09,1361.76001,23.120001
2008-06-10,1358.439941,23.18
2008-06-11,1335.48999,24.120001
2008-06-12,1339.869995,23.33
2008-06-13,1360.030029,21.219999
2008-06-16,1360.140015,20.950001
2008-06-17,1350.930054,21.129999
2008-06-18,1337.810059,22.24
2008-06-19,1342.829956,21.58
2008-06-20,1317.930054,22.870001
2008-06-23,1318.0,22.639999
2008-06-24,1314.290039,22.42
2008-06-25,1321.969971,21.139999
2008-06-26,1283.150024,23.93
2008-06-27,1278.380005,23.440001
2008-06-30,1280.0,23.950001
2008-07-01,1284.910034,23.65
2008-07-02,1261.52002,25.92
2008-07-03,1262.900024,24.780001
2008-07-07,1252.310059,25.780001
2008-07-08,1273.699951,23.15
2008-07-09,1244.689941,25.23
2008-07-10,1253.390015,25.59
2008-07-11,1239.48999,27.49
2008-07-14,1228.300049,28.48
2008-07-15,1214.910034,28.540001
2008-07-16,1245.359985,25.1
2008-07-17,1260.319946,25.01
2008-07-18,1260.680054,24.049999
2008-07-21,1260.0,23.049999
2008-07-22,1277.0,21.18
2008-07-23,1282.189941,21.309999
2008-07-24,1252.540039,23.440001
2008-07-25,1257.76001,22.91
2008-07-28,1234.369995,24.23
2008-07-29,1263.199951,22.030001
2008-07-30,1284.26001,21.209999
2008-07-31,1267.380005,22.940001
2008-08-01,1260.310059,22.57
2008-08-04,1249.01001,23.49
2008-08-05,1284.880005,21.139999
2008-08-06,1289.189941,20.23
2008-08-07,1266.069946,21.15
2008-08-08,1296.319946,20.66
2008-08-11,1305.319946,20.120001
2008-08-12,1289.589966,21.17
2008-08-13,1285.829956,21.549999
2008-08-14,1292.930054,20.34
2008-08-15,1298.199951,19.58
2008-08-18,1278.599976,20.98
2008-08-19,1266.689941,21.280001
2008-08-20,1274.540039,20.42
2008-08-21,1277.719971,19.82
2008-08-22,1292.199951,18.809999
2008-08-25,1266.839966,20.969999
2008-08-26,1271.51001,20.49
2008-08-27,1281.660034,19.76
2008-08-28,1300.680054,19.43
2008-08-29,1282.829956,20.65
2008-09-02,1277.579956,21.99
2008-09-03,1274.97998,21.43
2008-09-04,1236.829956,24.030001
2008-09-05,1242.310059,23.059999
2008-09-08,1267.790039,22.639999
2008-09-09,1224.51001,25.469999
2008-09-10,1232.040039,24.52
2008-09-11,1249.050049,24.389999
2008-09-12,1251.699951,25.66
2008-09-15,1192.699951,31.700001
2008-09-16,1213.599976,30.299999
2008-09-17,1156.390015,36.220001
2008-09-18,1206.51001,33.099998
2008-09-19,1255.079956,32.07
2008-09-22,1207.089966,33.849998
2008-09-23,1188.219971,35.720001
2008-09-24,1185.869995,35.189999
2008-09-25,1209.180054,32.82
2008-09-26,1213.27002,34.740002000000004
2008-09-29,1106.420044,46.720001
2008-09-30,1166.359985,39.389999
2008-10-01,1161.060059,39.810001
2008-10-02,1114.280029,45.259998
2008-10-03,1099.22998,45.139999
2008-10-06,1056.890015,52.049999
2008-10-07,996.22998,53.68
2008-10-08,984.940002,57.529999
2008-10-09,909.919983,63.919998
2008-10-10,899.2199710000001,69.949997
2008-10-13,1003.349976,54.990002
2008-10-14,998.01001,55.130001
2008-10-15,907.840027,69.25
2008-10-16,946.429993,67.610001
2008-10-17,940.549988,70.33000200000001
2008-10-20,985.400024,52.970001
2008-10-21,955.049988,53.110001
2008-10-22,896.7800289999999,69.650002
2008-10-23,908.109985,67.800003
2008-10-24,876.7700199999998,79.129997
2008-10-27,848.919983,80.059998
2008-10-28,940.51001,66.959999
2008-10-29,930.090027,69.959999
2008-10-30,954.090027,62.900002
2008-10-31,968.75,59.889999
2008-11-03,966.299988,53.68
2008-11-04,1005.75,47.73
2008-11-05,952.77002,54.560001
2008-11-06,904.880005,63.68
2008-11-07,930.98999,56.099998
2008-11-10,919.210022,59.98
2008-11-11,898.9500119999999,61.439999
2008-11-12,852.2999880000001,66.459999
2008-11-13,911.289978,59.830002
2008-11-14,873.2899779999998,66.309998
2008-11-17,850.75,69.150002
2008-11-18,859.1199949999999,67.639999
2008-11-19,806.580017,74.260002
2008-11-20,752.4400019999998,80.860001
2008-11-21,800.030029,72.66999799999998
2008-11-24,851.8099980000002,64.699997
2008-11-25,857.3900150000002,60.900002
2008-11-26,887.679993,54.919998
2008-11-28,896.23999,55.279999
2008-12-01,816.210022,68.510002
2008-12-02,848.8099980000002,62.98
2008-12-03,870.73999,60.720001
2008-12-04,845.2199710000001,63.639999
2008-12-05,876.070007,59.93
2008-12-08,909.700012,58.490002
2008-12-09,888.669983,58.91
2008-12-10,899.23999,55.73
2008-12-11,873.590027,55.779999
2008-12-12,879.7299800000002,54.279999
2008-12-15,868.570007,56.759998
2008-12-16,913.179993,52.369999
2008-12-17,904.419983,49.84
2008-12-18,885.2800289999999,47.34
2008-12-19,887.8800050000001,44.93
2008-12-22,871.6300050000001,44.560001
2008-12-23,863.159973,45.02
2008-12-24,868.150024,44.209999
2008-12-26,872.7999880000001,43.380001
2008-12-29,869.419983,43.900002
2008-12-30,890.6400150000002,41.630001
2008-12-31,903.25,40.0
2009-01-02,931.799988,39.189999
2009-01-05,927.450012,39.080002
2009-01-06,934.700012,38.560001
2009-01-07,906.650024,43.389999
2009-01-08,909.72998,42.560001
2009-01-09,890.349976,42.82
2009-01-12,870.26001,45.84
2009-01-13,871.7899779999998,43.27
2009-01-14,842.6199949999999,49.139999
2009-01-15,843.73999,51.0
2009-01-16,850.1199949999999,46.110001
2009-01-20,805.219971,56.650002
2009-01-21,840.23999,46.419998
2009-01-22,827.5,47.290001
2009-01-23,831.950012,47.27
2009-01-26,836.570007,45.689999
2009-01-27,845.7100220000002,42.25
2009-01-28,874.090027,39.66
2009-01-29,845.1400150000002,42.630001
2009-01-30,825.880005,44.84
2009-02-02,825.4400019999998,45.52
2009-02-03,838.51001,43.060001
2009-02-04,832.22998,43.849998
2009-02-05,845.849976,43.73
2009-02-06,868.599976,43.369999
2009-02-09,869.8900150000002,43.639999
2009-02-10,827.159973,46.669998
2009-02-11,833.73999,44.529999
2009-02-12,835.1900019999998,41.25
2009-02-13,826.840027,42.93
2009-02-17,789.169983,48.66
2009-02-18,788.419983,48.459999
2009-02-19,778.9400019999998,47.080002
2009-02-20,770.049988,49.299999
2009-02-23,743.330017,52.619999
2009-02-24,773.1400150000002,45.490002
2009-02-25,764.900024,44.669998
2009-02-26,752.830017,44.66
2009-02-27,735.090027,46.349998
2009-03-02,700.820007,52.650002
2009-03-03,696.330017,50.93
2009-03-04,712.869995,47.560001
2009-03-05,682.549988,50.169998
2009-03-06,683.380005,49.330002
2009-03-09,676.530029,49.68
2009-03-10,719.599976,44.369999
2009-03-11,721.3599849999998,43.610001
2009-03-12,750.73999,41.18
2009-03-13,756.549988,42.360001
2009-03-16,753.8900150000002,43.740002
2009-03-17,778.119995,40.799999
2009-03-18,794.349976,40.060001
2009-03-19,784.039978,43.68
2009-03-20,768.539978,45.889999
2009-03-23,822.919983,43.23
2009-03-24,806.119995,42.93
2009-03-25,813.880005,42.25
2009-03-26,832.8599849999998,40.360001
2009-03-27,815.9400019999998,41.040001
2009-03-30,787.530029,45.540001
2009-03-31,797.869995,44.139999
2009-04-01,811.080017,42.279999
2009-04-02,834.380005,42.040001
2009-04-03,842.5,39.700001
2009-04-06,835.47998,40.93
2009-04-07,815.549988,40.389999
2009-04-08,825.159973,38.849998
2009-04-09,856.5599980000002,36.529999
2009-04-13,858.7299800000002,37.810001
2009-04-14,841.5,37.669998
2009-04-15,852.0599980000002,36.169998
2009-04-16,865.2999880000001,35.79000100000001
2009-04-17,869.599976,33.939999
2009-04-20,832.3900150000002,39.18
2009-04-21,850.080017,37.139999
2009-04-22,843.5499880000001,38.099998
2009-04-23,851.919983,37.150002
2009-04-24,866.2299800000002,36.82
2009-04-27,857.51001,38.32
2009-04-28,855.159973,37.950001
2009-04-29,873.6400150000002,36.080002
2009-04-30,872.8099980000002,36.5
2009-05-01,877.5200199999998,35.299999
2009-05-04,907.23999,34.529999
2009-05-05,903.799988,33.360001000000004
2009-05-06,919.530029,32.450001
2009-05-07,907.390015,33.439999
2009-05-08,929.22998,32.049999
2009-05-11,909.23999,32.869999
2009-05-12,908.349976,31.799999
2009-05-13,883.919983,33.650002
2009-05-14,893.070007,31.370001
2009-05-15,882.8800050000001,33.119999
2009-05-18,909.710022,30.24
2009-05-19,908.130005,28.799999
2009-05-20,903.469971,29.030001
2009-05-21,888.330017,31.35
2009-05-22,887.0,32.630001
2009-05-26,910.330017,30.620001
2009-05-27,893.0599980000002,32.360001000000004
2009-05-28,906.830017,31.67
2009-05-29,919.140015,28.92
2009-06-01,942.869995,30.040001
2009-06-02,944.73999,29.629999
2009-06-03,931.76001,31.02
2009-06-04,942.460022,30.18
2009-06-05,940.090027,29.620001
2009-06-08,939.140015,29.77
2009-06-09,942.429993,28.27
2009-06-10,939.150024,28.459999
2009-06-11,944.890015,28.110001
2009-06-12,946.210022,28.15
2009-06-15,923.719971,30.809999
2009-06-16,911.969971,32.68
2009-06-17,910.710022,31.540001
2009-06-18,918.369995,30.030001
2009-06-19,921.22998,27.99
2009-06-22,893.0399779999998,31.17
2009-06-23,895.099976,30.58
2009-06-24,900.940002,29.049999
2009-06-25,920.26001,26.360001
2009-06-26,918.900024,25.93
2009-06-29,927.22998,25.35
2009-06-30,919.320007,26.35
2009-07-01,923.330017,26.219999
2009-07-02,896.419983,27.950001
2009-07-06,898.7199710000001,29.0
2009-07-07,881.0300289999999,30.85
2009-07-08,879.5599980000002,31.299999
2009-07-09,882.679993,29.780001
2009-07-10,879.1300050000001,29.02
2009-07-13,901.049988,26.309999
2009-07-14,905.840027,25.02
2009-07-15,932.679993,25.889999
2009-07-16,940.73999,25.42
2009-07-17,940.380005,24.34
2009-07-20,951.130005,24.4
2009-07-21,954.580017,23.870001
2009-07-22,954.070007,23.469999
2009-07-23,976.289978,23.43
2009-07-24,979.26001,23.09
2009-07-27,982.179993,24.280001
2009-07-28,979.619995,25.01
2009-07-29,975.150024,25.610001
2009-07-30,986.75,25.4
2009-07-31,987.47998,25.92
2009-08-03,1002.630005,25.559999
2009-08-04,1005.650024,24.889999
2009-08-05,1002.719971,24.9
2009-08-06,997.080017,25.67
2009-08-07,1010.47998,24.76
2009-08-10,1007.099976,24.99
2009-08-11,994.349976,25.99
2009-08-12,1005.809998,25.450001
2009-08-13,1012.72998,24.709999
2009-08-14,1004.090027,24.27
2009-08-17,979.72998,27.889999
2009-08-18,989.669983,26.18
2009-08-19,996.460022,26.26
2009-08-20,1007.369995,25.09
2009-08-21,1026.130005,25.01
2009-08-24,1025.569946,25.139999
2009-08-25,1028.0,24.92
2009-08-26,1028.119995,24.950001
2009-08-27,1030.97998,24.68
2009-08-28,1028.930054,24.76
2009-08-31,1020.619995,26.01
2009-09-01,998.039978,29.15
2009-09-02,994.75,28.9
2009-09-03,1003.23999,27.1
2009-09-04,1016.400024,25.26
2009-09-08,1025.390015,25.620001
2009-09-09,1033.369995,24.32
2009-09-10,1044.140015,23.549999
2009-09-11,1042.72998,24.15
2009-09-14,1049.339966,23.860001
2009-09-15,1052.630005,23.42
2009-09-16,1068.76001,23.690001
2009-09-17,1065.48999,23.65
2009-09-18,1068.300049,23.92
2009-09-21,1064.660034,24.059999
2009-09-22,1071.660034,23.08
2009-09-23,1060.869995,23.49
2009-09-24,1050.780029,24.950001
2009-09-25,1044.380005,25.610001
2009-09-28,1062.97998,24.879999
2009-09-29,1060.609985,25.190001
2009-09-30,1057.079956,25.610001
2009-10-01,1029.849976,28.27
2009-10-02,1025.209961,28.68
